Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  1.115000e+04,   6.292338e+00,   3.611508e+02,   2.786971e+01,   4.713299e-03,   7.383766e+00,   1.515694e+01
  1.120000e+04,   6.294213e+00,   3.618739e+02,   2.793279e+01,   4.717417e-03,   7.392313e+00,   1.516973e+01
  1.125000e+04,   6.296062e+00,   3.625902e+02,   2.799524e+01,   4.721481e-03,   7.400768e+00,   1.518239e+01
  1.130000e+04,   6.297887e+00,   3.633001e+02,   2.805713e+01,   4.725494e-03,   7.409138e+00,   1.519493e+01
  1.135000e+04,   6.299691e+00,   3.640041e+02,   2.811848e+01,   4.729458e-03,   7.417430e+00,   1.520736e+01
  1.140000e+04,   6.301476e+00,   3.647028e+02,   2.817935e+01,   4.733378e-03,   7.425649e+00,   1.521968e+01
  1.145000e+04,   6.303237e+00,   3.653962e+02,   2.823978e+01,   4.737256e-03,   7.433795e+00,   1.523191e+01
  1.150000e+04,   6.304958e+00,   3.660833e+02,   2.829980e+01,   4.741098e-03,   7.441846e+00,   1.524404e+01
  1.155000e+04,   6.306664e+00,   3.667664e+02,   2.835945e+01,   4.744902e-03,   7.449841e+00,   1.525610e+01
  1.160000e+04,   6.308357e+00,   3.674458e+02,   2.841878e+01,   4.748672e-03,   7.457787e+00,   1.526807e+01
  1.165000e+04,   6.310038e+00,   3.681219e+02,   2.847781e+01,   4.752408e-03,   7.465686e+00,   1.527998e+01
  1.170000e+04,   6.311709e+00,   3.687951e+02,   2.853658e+01,   4.756114e-03,   7.473544e+00,   1.529183e+01
  1.175000e+04,   6.313371e+00,   3.694656e+02,   2.859512e+01,   4.759790e-03,   7.481365e+00,   1.530362e+01
  1.180000e+04,   6.315025e+00,   3.701337e+02,   2.865345e+01,   4.763438e-03,   7.489152e+00,   1.531535e+01
  1.185000e+04,   6.316671e+00,   3.707999e+02,   2.871160e+01,   4.767061e-03,   7.496909e+00,   1.532704e+01
  1.190000e+04,   6.318312e+00,   3.714642e+02,   2.876960e+01,   4.770659e-03,   7.504639e+00,   1.533868e+01
  1.195000e+04,   6.319948e+00,   3.721269e+02,   2.882746e+01,   4.774235e-03,   7.512346e+00,   1.535029e+01
  1.200000e+04,   6.321579e+00,   3.727884e+02,   2.888522e+01,   4.777788e-03,   7.520031e+00,   1.536185e+01
  1.205000e+04,   6.323207e+00,   3.734487e+02,   2.894289e+01,   4.781322e-03,   7.527699e+00,   1.537339e+01
  1.210000e+04,   6.324832e+00,   3.741082e+02,   2.900048e+01,   4.784836e-03,   7.535351e+00,   1.538490e+01
  1.215000e+04,   6.326455e+00,   3.747670e+02,   2.905802e+01,   4.788332e-03,   7.542991e+00,   1.539638e+01
  1.220000e+04,   6.328077e+00,   3.754252e+02,   2.911553e+01,   4.791811e-03,   7.550619e+00,   1.540784e+01
  1.225000e+04,   6.329698e+00,   3.760831e+02,   2.917301e+01,   4.795274e-03,   7.558239e+00,   1.541928e+01
  1.230000e+04,   6.331319e+00,   3.767407e+02,   2.923049e+01,   4.798721e-03,   7.565851e+00,   1.543070e+01
  1.235000e+04,   6.332940e+00,   3.773983e+02,   2.928797e+01,   4.802154e-03,   7.573459e+00,   1.544211e+01
  1.240000e+04,   6.334562e+00,   3.780560e+02,   2.934547e+01,   4.805574e-03,   7.581063e+00,   1.545350e+01
  1.245000e+04,   6.336181e+00,   3.787135e+02,   2.940300e+01,   4.808981e-03,   7.588660e+00,   1.546488e+01
  1.250000e+04,   6.337778e+00,   3.793697e+02,   2.946056e+01,   4.812379e-03,   7.596224e+00,   1.547625e+01
  1.255000e+04,   6.339378e+00,   3.800262e+02,   2.951817e+01,   4.815765e-03,   7.603789e+00,   1.548761e+01
  1.260000e+04,   6.340980e+00,   3.806833e+02,   2.957584e+01,   4.819140e-03,   7.611357e+00,   1.549896e+01
  1.265000e+04,   6.342584e+00,   3.813410e+02,   2.963358e+01,   4.822504e-03,   7.618927e+00,   1.551031e+01
  1.270000e+04,   6.344192e+00,   3.819994e+02,   2.969139e+01,   4.825858e-03,   7.626502e+00,   1.552166e+01
  1.275000e+04,   6.345803e+00,   3.826585e+02,   2.974929e+01,   4.829203e-03,   7.634082e+00,   1.553300e+01
  1.280000e+04,   6.347418e+00,   3.833185e+02,   2.980728e+01,   4.832538e-03,   7.641668e+00,   1.554435e+01
  1.285000e+04,   6.349036e+00,   3.839794e+02,   2.986537e+01,   4.835863e-03,   7.649261e+00,   1.555569e+01
  1.290000e+04,   6.350659e+00,   3.846413e+02,   2.992356e+01,   4.839181e-03,   7.656862e+00,   1.556704e+01
  1.295000e+04,   6.352286e+00,   3.853042e+02,   2.998185e+01,   4.842490e-03,   7.664471e+00,   1.557839e+01
  1.300000e+04,   6.353917e+00,   3.859682e+02,   3.004026e+01,   4.845791e-03,   7.672089e+00,   1.558974e+01
  1.305000e+04,   6.355552e+00,   3.866333e+02,   3.009879e+01,   4.849084e-03,   7.679716e+00,   1.560109e+01
  1.310000e+04,   6.357193e+00,   3.872996e+02,   3.015744e+01,   4.852369e-03,   7.687353e+00,   1.561245e+01
  1.315000e+04,   6.358838e+00,   3.879671e+02,   3.021621e+01,   4.855648e-03,   7.695001e+00,   1.562382e+01
  1.320000e+04,   6.360488e+00,   3.886358e+02,   3.027511e+01,   4.858919e-03,   7.702659e+00,   1.563519e+01
  1.325000e+04,   6.362144e+00,   3.893058e+02,   3.033414e+01,   4.862184e-03,   7.710329e+00,   1.564656e+01
  1.330000e+04,   6.363804e+00,   3.899771e+02,   3.039330e+01,   4.865441e-03,   7.718010e+00,   1.565794e+01
  1.335000e+04,   6.365470e+00,   3.906498e+02,   3.045261e+01,   4.868693e-03,   7.725703e+00,   1.566933e+01
  1.340000e+04,   6.367141e+00,   3.913238e+02,   3.051204e+01,   4.871938e-03,   7.733408e+00,   1.568073e+01
  1.345000e+04,   6.368817e+00,   3.919991e+02,   3.057162e+01,   4.875176e-03,   7.741125e+00,   1.569213e+01
  1.350000e+04,   6.370473e+00,   3.926739e+02,   3.063132e+01,   4.878413e-03,   7.748819e+00,   1.570354e+01
  1.355000e+04,   6.372132e+00,   3.933499e+02,   3.069117e+01,   4.881644e-03,   7.756523e+00,   1.571495e+01
  1.360000e+04,   6.373797e+00,   3.940274e+02,   3.075116e+01,   4.884869e-03,   7.764239e+00,   1.572637e+01
  1.365000e+04,   6.375467e+00,   3.947062e+02,   3.081129e+01,   4.888088e-03,   7.771968e+00,   1.573779e+01
  1.370000e+04,   6.377142e+00,   3.953865e+02,   3.087157e+01,   4.891301e-03,   7.779710e+00,   1.574923e+01
  1.375000e+04,   6.378823e+00,   3.960682e+02,   3.093199e+01,   4.894509e-03,   7.787465e+00,   1.576068e+01
  1.380000e+04,   6.380510e+00,   3.967514e+02,   3.099256e+01,   4.897712e-03,   7.795233e+00,   1.577213e+01
  1.385000e+04,   6.382202e+00,   3.974360e+02,   3.105328e+01,   4.900908e-03,   7.803014e+00,   1.578359e+01
  1.390000e+04,   6.383899e+00,   3.981220e+02,   3.111415e+01,   4.904099e-03,   7.810807e+00,   1.579506e+01
  1.395000e+04,   6.385602e+00,   3.988095e+02,   3.117516e+01,   4.907285e-03,   7.818614e+00,   1.580654e+01
  1.400000e+04,   6.387311e+00,   3.994985e+02,   3.123632e+01,   4.910466e-03,   7.826433e+00,   1.581802e+01
  1.405000e+04,   6.389025e+00,   4.001888e+02,   3.129762e+01,   4.913641e-03,   7.834266e+00,   1.582951e+01
  1.410000e+04,   6.390744e+00,   4.008807e+02,   3.135908e+01,   4.916811e-03,   7.842111e+00,   1.584102e+01
  1.415000e+04,   6.392469e+00,   4.015739e+02,   3.142067e+01,   4.919975e-03,   7.849969e+00,   1.585253e+01
  1.420000e+04,   6.394199e+00,   4.022686e+02,   3.148242e+01,   4.923134e-03,   7.857839e+00,   1.586405e+01
  1.425000e+04,   6.395935e+00,   4.029647e+02,   3.154431e+01,   4.926288e-03,   7.865722e+00,   1.587557e+01
  1.430000e+04,   6.397675e+00,   4.036623e+02,   3.160634e+01,   4.929437e-03,   7.873618e+00,   1.588710e+01
  1.435000e+04,   6.399422e+00,   4.043612e+02,   3.166852e+01,   4.932580e-03,   7.881526e+00,   1.589865e+01
  1.440000e+04,   6.401173e+00,   4.050616e+02,   3.173085e+01,   4.935718e-03,   7.889446e+00,   1.591019e+01
  1.445000e+04,   6.402914e+00,   4.057621e+02,   3.179330e+01,   4.938854e-03,   7.897356e+00,   1.592175e+01
  1.450000e+04,   6.404647e+00,   4.064631e+02,   3.185589e+01,   4.941986e-03,   7.905261e+00,   1.593330e+01
  1.455000e+04,   6.406385e+00,   4.071654e+02,   3.191862e+01,   4.945112e-03,   7.913178e+00,   1.594487e+01
  1.460000e+04,   6.408128e+00,   4.078691e+02,   3.198149e+01,   4.948234e-03,   7.921106e+00,   1.595644e+01
  1.465000e+04,   6.409876e+00,   4.085741e+02,   3.204449e+01,   4.951350e-03,   7.929046e+00,   1.596801e+01
  1.470000e+04,   6.411629e+00,   4.092805e+02,   3.210764e+01,   4.954461e-03,   7.936997e+00,   1.597959e+01
  1.475000e+04,   6.413387e+00,   4.099882e+02,   3.217092e+01,   4.957567e-03,   7.944959e+00,   1.599118e+01
  1.480000e+04,   6.415150e+00,   4.106972e+02,   3.223434e+01,   4.960668e-03,   7.952933e+00,   1.600278e+01
  1.485000e+04,   6.416917e+00,   4.114076e+02,   3.229789e+01,   4.963763e-03,   7.960917e+00,   1.601438e+01
  1.490000e+04,   6.418689e+00,   4.121192e+02,   3.236157e+01,   4.966853e-03,   7.968912e+00,   1.602599e+01
  1.495000e+04,   6.420466e+00,   4.128321e+02,   3.242539e+01,   4.969938e-03,   7.976918e+00,   1.603760e+01
  1.500000e+04,   6.422248e+00,   4.135463e+02,   3.248934e+01,   4.973017e-03,   7.984934e+00,   1.604922e+01
  1.505000e+04,   6.424034e+00,   4.142618e+02,   3.255342e+01,   4.976091e-03,   7.992960e+00,   1.606084e+01
  1.510000e+04,   6.425825e+00,   4.149785e+02,   3.261763e+01,   4.979160e-03,   8.000996e+00,   1.607246e+01
  1.515000e+04,   6.427620e+00,   4.156965e+02,   3.268196e+01,   4.982224e-03,   8.009042e+00,   1.608410e+01
  1.520000e+04,   6.429420e+00,   4.164156e+02,   3.274642e+01,   4.985282e-03,   8.017098e+00,   1.609573e+01
  1.525000e+04,   6.431224e+00,   4.171360e+02,   3.281101e+01,   4.988334e-03,   8.025164e+00,   1.610737e+01
  1.530000e+04,   6.433032e+00,   4.178576e+02,   3.287572e+01,   4.991382e-03,   8.033239e+00,   1.611902e+01
  1.535000e+04,   6.434845e+00,   4.185803e+02,   3.294055e+01,   4.994424e-03,   8.041323e+00,   1.613066e+01
  1.540000e+04,   6.436634e+00,   4.193021e+02,   3.300549e+01,   4.997464e-03,   8.049378e+00,   1.614231e+01
  1.545000e+04,   6.438426e+00,   4.200249e+02,   3.307054e+01,   5.000500e-03,   8.057440e+00,   1.615396e+01
  1.550000e+04,   6.440222e+00,   4.207489e+02,   3.313571e+01,   5.003530e-03,   8.065511e+00,   1.616561e+01
  1.555000e+04,   6.442021e+00,   4.214739e+02,   3.320100e+01,   5.006554e-03,   8.073590e+00,   1.617726e+01
  1.560000e+04,   6.443825e+00,   4.222001e+02,   3.326640e+01,   5.009573e-03,   8.081677e+00,   1.618892e+01
  1.565000e+04,   6.445633e+00,   4.229274e+02,   3.333192e+01,   5.012587e-03,   8.089773e+00,   1.620058e+01
  1.570000e+04,   6.447444e+00,   4.236558e+02,   3.339755e+01,   5.015595e-03,   8.097876e+00,   1.621224e+01
  1.575000e+04,   6.449259e+00,   4.243852e+02,   3.346330e+01,   5.018598e-03,   8.105987e+00,   1.622390e+01
  1.580000e+04,   6.451078e+00,   4.251157e+02,   3.352915e+01,   5.021595e-03,   8.114106e+00,   1.623557e+01
  1.585000e+04,   6.452901e+00,   4.258473e+02,   3.359512e+01,   5.024586e-03,   8.122232e+00,   1.624723e+01
  1.590000e+04,   6.454727e+00,   4.265798e+02,   3.366119e+01,   5.027572e-03,   8.130366e+00,   1.625890e+01
  1.595000e+04,   6.456557e+00,   4.273134e+02,   3.372737e+01,   5.030552e-03,   8.138506e+00,   1.627057e+01
  1.600000e+04,   6.458390e+00,   4.280480e+02,   3.379366e+01,   5.033527e-03,   8.146654e+00,   1.628224e+01
  1.605000e+04,   6.460227e+00,   4.287836e+02,   3.386005e+01,   5.036496e-03,   8.154808e+00,   1.629391e+01
  1.610000e+04,   6.462067e+00,   4.295202e+02,   3.392654e+01,   5.039460e-03,   8.162969e+00,   1.630558e+01
  1.615000e+04,   6.463911e+00,   4.302577e+02,   3.399314e+01,   5.042418e-03,   8.171137e+00,   1.631725e+01
  1.620000e+04,   6.465758e+00,   4.309962e+02,   3.405984e+01,   5.045370e-03,   8.179310e+00,   1.632893e+01
  1.625000e+04,   6.467608e+00,   4.317356e+02,   3.412663e+01,   5.048317e-03,   8.187490e+00,   1.634060e+01
  1.630000e+04,   6.469438e+00,   4.324741e+02,   3.419351e+01,   5.051261e-03,   8.195644e+00,   1.635227e+01
  1.635000e+04,   6.471265e+00,   4.332130e+02,   3.426048e+01,   5.054201e-03,   8.203795e+00,   1.636393e+01
  1.640000e+04,   6.473095e+00,   4.339529e+02,   3.432754e+01,   5.057135e-03,   8.211952e+00,   1.637560e+01
  1.645000e+04,   6.474928e+00,   4.346937e+02,   3.439471e+01,   5.060063e-03,   8.220114e+00,   1.638726e+01
  1.650000e+04,   6.476765e+00,   4.354353e+02,   3.446196e+01,   5.062986e-03,   8.228282e+00,   1.639892e+01
  1.655000e+04,   6.478604e+00,   4.361778e+02,   3.452931e+01,   5.065902e-03,   8.236455e+00,   1.641059e+01
  1.660000e+04,   6.480446e+00,   4.369211e+02,   3.459674e+01,   5.068814e-03,   8.244633e+00,   1.642225e+01
  1.665000e+04,   6.482291e+00,   4.376653e+02,   3.466427e+01,   5.071719e-03,   8.252816e+00,   1.643391e+01
  1.670000e+04,   6.484139e+00,   4.384103e+02,   3.473189e+01,   5.074619e-03,   8.261004e+00,   1.644557e+01
  1.675000e+04,   6.485990e+00,   4.391561e+02,   3.479959e+01,   5.077513e-03,   8.269196e+00,   1.645722e+01
  1.680000e+04,   6.487843e+00,   4.399028e+02,   3.486739e+01,   5.080401e-03,   8.277393e+00,   1.646888e+01
  1.685000e+04,   6.489699e+00,   4.406502e+02,   3.493526e+01,   5.083283e-03,   8.285594e+00,   1.648053e+01
  1.690000e+04,   6.491558e+00,   4.413984e+02,   3.500322e+01,   5.086160e-03,   8.293800e+00,   1.649218e+01
  1.695000e+04,   6.493419e+00,   4.421474e+02,   3.507127e+01,   5.089031e-03,   8.302009e+00,   1.650383e+01
  1.700000e+04,   6.495282e+00,   4.428971e+02,   3.513940e+01,   5.091896e-03,   8.310222e+00,   1.651548e+01
  1.705000e+04,   6.497149e+00,   4.436476e+02,   3.520760e+01,   5.094756e-03,   8.318440e+00,   1.652712e+01
  1.710000e+04,   6.499017e+00,   4.443988e+02,   3.527589e+01,   5.097609e-03,   8.326660e+00,   1.653876e+01
  1.715000e+04,   6.500889e+00,   4.451507e+02,   3.534426e+01,   5.100457e-03,   8.334885e+00,   1.655040e+01
  1.720000e+04,   6.502734e+00,   4.459012e+02,   3.541269e+01,   5.103303e-03,   8.343074e+00,   1.656203e+01
  1.725000e+04,   6.504581e+00,   4.466522e+02,   3.548119e+01,   5.106144e-03,   8.351265e+00,   1.657365e+01
  1.730000e+04,   6.506430e+00,   4.474039e+02,   3.554976e+01,   5.108979e-03,   8.359459e+00,   1.658527e+01
  1.735000e+04,   6.508281e+00,   4.481564e+02,   3.561841e+01,   5.111808e-03,   8.367656e+00,   1.659689e+01
  1.740000e+04,   6.510134e+00,   4.489094e+02,   3.568714e+01,   5.114631e-03,   8.375856e+00,   1.660850e+01
  1.745000e+04,   6.511990e+00,   4.496632e+02,   3.575594e+01,   5.117448e-03,   8.384058e+00,   1.662011e+01
  1.750000e+04,   6.513847e+00,   4.504176e+02,   3.582481e+01,   5.120260e-03,   8.392264e+00,   1.663172e+01
  1.755000e+04,   6.515707e+00,   4.511727e+02,   3.589375e+01,   5.123066e-03,   8.400472e+00,   1.664332e+01
  1.760000e+04,   6.517569e+00,   4.519283e+02,   3.596276e+01,   5.125866e-03,   8.408682e+00,   1.665492e+01
  1.765000e+04,   6.519433e+00,   4.526847e+02,   3.603184e+01,   5.128660e-03,   8.416895e+00,   1.666652e+01
  1.770000e+04,   6.521298e+00,   4.534416e+02,   3.610099e+01,   5.131449e-03,   8.425110e+00,   1.667811e+01
  1.775000e+04,   6.523166e+00,   4.541991e+02,   3.617021e+01,   5.134231e-03,   8.433327e+00,   1.668969e+01
  1.780000e+04,   6.525036e+00,   4.549572e+02,   3.623950e+01,   5.137008e-03,   8.441546e+00,   1.670127e+01
  1.785000e+04,   6.526907e+00,   4.557159e+02,   3.630885e+01,   5.139780e-03,   8.449766e+00,   1.671285e+01
  1.790000e+04,   6.528780e+00,   4.564752e+02,   3.637826e+01,   5.142545e-03,   8.457989e+00,   1.672442e+01
  1.795000e+04,   6.530655e+00,   4.572350e+02,   3.644774e+01,   5.145305e-03,   8.466213e+00,   1.673598e+01
  1.800000e+04,   6.532532e+00,   4.579955e+02,   3.651728e+01,   5.148058e-03,   8.474439e+00,   1.674754e+01
  1.805000e+04,   6.534404e+00,   4.587559e+02,   3.658688e+01,   5.150807e-03,   8.482658e+00,   1.675910e+01
  1.810000e+04,   6.536256e+00,   4.595151e+02,   3.665652e+01,   5.153554e-03,   8.490847e+00,   1.677064e+01
  1.815000e+04,   6.538109e+00,   4.602748e+02,   3.672622e+01,   5.156295e-03,   8.499037e+00,   1.678218e+01
  1.820000e+04,   6.539964e+00,   4.610350e+02,   3.679598e+01,   5.159030e-03,   8.507229e+00,   1.679371e+01
  1.825000e+04,   6.541820e+00,   4.617958e+02,   3.686581e+01,   5.161759e-03,   8.515421e+00,   1.680524e+01
  1.830000e+04,   6.543678e+00,   4.625571e+02,   3.693568e+01,   5.164482e-03,   8.523615e+00,   1.681676e+01
  1.835000e+04,   6.545538e+00,   4.633188e+02,   3.700562e+01,   5.167200e-03,   8.531810e+00,   1.682828e+01
  1.840000e+04,   6.547398e+00,   4.640811e+02,   3.707561e+01,   5.169912e-03,   8.540005e+00,   1.683979e+01
  1.845000e+04,   6.549261e+00,   4.648438e+02,   3.714566e+01,   5.172618e-03,   8.548201e+00,   1.685130e+01
  1.850000e+04,   6.551125e+00,   4.656071e+02,   3.721577e+01,   5.175319e-03,   8.556398e+00,   1.686279e+01
  1.855000e+04,   6.552990e+00,   4.663707e+02,   3.728592e+01,   5.178013e-03,   8.564595e+00,   1.687429e+01
  1.860000e+04,   6.554857e+00,   4.671349e+02,   3.735614e+01,   5.180702e-03,   8.572793e+00,   1.688577e+01
  1.865000e+04,   6.556725e+00,   4.678995e+02,   3.742640e+01,   5.183386e-03,   8.580991e+00,   1.689725e+01
  1.870000e+04,   6.558595e+00,   4.686645e+02,   3.749672e+01,   5.186063e-03,   8.589190e+00,   1.690872e+01
  1.875000e+04,   6.560465e+00,   4.694300e+02,   3.756708e+01,   5.188735e-03,   8.597388e+00,   1.692019e+01
  1.880000e+04,   6.562337e+00,   4.701959e+02,   3.763750e+01,   5.191402e-03,   8.605587e+00,   1.693165e+01
  1.885000e+04,   6.564211e+00,   4.709623e+02,   3.770797e+01,   5.194062e-03,   8.613786e+00,   1.694310e+01
  1.890000e+04,   6.566085e+00,   4.717290e+02,   3.777849e+01,   5.196717e-03,   8.621985e+00,   1.695455e+01
  1.895000e+04,   6.567946e+00,   4.724950e+02,   3.784904e+01,   5.199369e-03,   8.630164e+00,   1.696599e+01
  1.900000e+04,   6.569795e+00,   4.732603e+02,   3.791963e+01,   5.202016e-03,   8.638323e+00,   1.697741e+01
  1.905000e+04,   6.571645e+00,   4.740259e+02,   3.799027e+01,   5.204658e-03,   8.646483e+00,   1.698883e+01
  1.910000e+04,   6.573495e+00,   4.747920e+02,   3.806095e+01,   5.207295e-03,   8.654642e+00,   1.700025e+01
  1.915000e+04,   6.575347e+00,   4.755584e+02,   3.813168e+01,   5.209926e-03,   8.662801e+00,   1.701165e+01
  1.920000e+04,   6.577200e+00,   4.763253e+02,   3.820246e+01,   5.212551e-03,   8.670959e+00,   1.702305e+01
  1.925000e+04,   6.579054e+00,   4.770924e+02,   3.827328e+01,   5.215170e-03,   8.679117e+00,   1.703444e+01
  1.930000e+04,   6.580910e+00,   4.778600e+02,   3.834414e+01,   5.217784e-03,   8.687274e+00,   1.704583e+01
  1.935000e+04,   6.582766e+00,   4.786279e+02,   3.841505e+01,   5.220393e-03,   8.695431e+00,   1.705720e+01
  1.940000e+04,   6.584623e+00,   4.793962e+02,   3.848600e+01,   5.222995e-03,   8.703587e+00,   1.706857e+01
  1.945000e+04,   6.586481e+00,   4.801648e+02,   3.855699e+01,   5.225593e-03,   8.711742e+00,   1.707994e+01
  1.950000e+04,   6.588340e+00,   4.809337e+02,   3.862803e+01,   5.228184e-03,   8.719896e+00,   1.709129e+01
  1.955000e+04,   6.590200e+00,   4.817030e+02,   3.869910e+01,   5.230770e-03,   8.728049e+00,   1.710264e+01
  1.960000e+04,   6.592061e+00,   4.824726e+02,   3.877022e+01,   5.233351e-03,   8.736202e+00,   1.711398e+01
  1.965000e+04,   6.593923e+00,   4.832425e+02,   3.884137e+01,   5.235926e-03,   8.744353e+00,   1.712531e+01
  1.970000e+04,   6.595785e+00,   4.840128e+02,   3.891257e+01,   5.238495e-03,   8.752504e+00,   1.713663e+01
  1.975000e+04,   6.597649e+00,   4.847833e+02,   3.898380e+01,   5.241059e-03,   8.760653e+00,   1.714795e+01
  1.980000e+04,   6.599513e+00,   4.855542e+02,   3.905508e+01,   5.243618e-03,   8.768801e+00,   1.715926e+01
  1.985000e+04,   6.601357e+00,   4.863237e+02,   3.912637e+01,   5.246174e-03,   8.776919e+00,   1.717055e+01
  1.990000e+04,   6.603195e+00,   4.870929e+02,   3.919769e+01,   5.248725e-03,   8.785026e+00,   1.718184e+01
  1.995000e+04,   6.605034e+00,   4.878623e+02,   3.926905e+01,   5.251271e-03,   8.793132e+00,   1.719312e+01
  2.000000e+04,   6.606874e+00,   4.886321e+02,   3.934044e+01,   5.253812e-03,   8.801237e+00,   1.720439e+01
  2.084602e+04,   6.638021e+00,   5.016887e+02,   4.055341e+01,   5.295995e-03,   8.938003e+00,   1.739381e+01
  2.172783e+04,   6.670159e+00,   5.153206e+02,   4.182574e+01,   5.338434e-03,   9.079244e+00,   1.758850e+01
  2.264693e+04,   6.703245e+00,   5.295335e+02,   4.315844e+01,   5.381082e-03,   9.224861e+00,   1.778830e+01
  2.360492e+04,   6.737240e+00,   5.443348e+02,   4.455268e+01,   5.423900e-03,   9.374776e+00,   1.799311e+01
  2.460343e+04,   6.772109e+00,   5.597326e+02,   4.600971e+01,   5.466848e-03,   9.528919e+00,   1.820279e+01
  2.564418e+04,   6.807821e+00,   5.757366e+02,   4.753090e+01,   5.509896e-03,   9.687231e+00,   1.841727e+01
  2.672895e+04,   6.844350e+00,   5.923573e+02,   4.911772e+01,   5.553013e-03,   9.849666e+00,   1.863645e+01
  2.785961e+04,   6.881670e+00,   6.096065e+02,   5.077179e+01,   5.596175e-03,   1.001619e+01,   1.886028e+01
  2.903810e+04,   6.919760e+00,   6.274970e+02,   5.249479e+01,   5.639358e-03,   1.018677e+01,   1.908870e+01
  3.026644e+04,   6.958601e+00,   6.460425e+02,   5.428854e+01,   5.682542e-03,   1.036138e+01,   1.932166e+01
  3.154674e+04,   6.998149e+00,   6.652553e+02,   5.615489e+01,   5.725712e-03,   1.053998e+01,   1.955912e+01
  3.288120e+04,   7.038351e+00,   6.851476e+02,   5.809579e+01,   5.768855e-03,   1.072251e+01,   1.980106e+01
  3.427210e+04,   7.079250e+00,   7.057409e+02,   6.011342e+01,   5.811949e-03,   1.090905e+01,   2.004747e+01
  3.572184e+04,   7.120834e+00,   7.270530e+02,   6.220999e+01,   5.854982e-03,   1.109959e+01,   2.029833e+01
  3.723291e+04,   7.163070e+00,   7.490999e+02,   6.438776e+01,   5.897943e-03,   1.129411e+01,   2.055363e+01
  3.880790e+04,   7.205876e+00,   7.718940e+02,   6.664899e+01,   5.940829e-03,   1.149254e+01,   2.081337e+01
  4.044951e+04,   7.249330e+00,   7.954634e+02,   6.899630e+01,   5.983620e-03,   1.169501e+01,   2.107758e+01
  4.216056e+04,   7.293421e+00,   8.198288e+02,   7.143227e+01,   6.026305e-03,   1.190153e+01,   2.134625e+01
  4.394399e+04,   7.338017e+00,   8.449993e+02,   7.395934e+01,   6.068892e-03,   1.211195e+01,   2.161939e+01
  4.580287e+04,   7.383231e+00,   8.710095e+02,   7.658050e+01,   6.111356e-03,   1.232646e+01,   2.189704e+01
  4.774037e+04,   7.429014e+00,   8.978782e+02,   7.929850e+01,   6.153695e-03,   1.254505e+01,   2.217921e+01
  4.975983e+04,   7.475300e+00,   9.256232e+02,   8.211618e+01,   6.195909e-03,   1.276765e+01,   2.246593e+01
  5.186472e+04,   7.522177e+00,   9.542794e+02,   8.503678e+01,   6.237980e-03,   1.299442e+01,   2.275724e+01
  5.405865e+04,   7.569512e+00,   9.838588e+02,   8.806316e+01,   6.279914e-03,   1.322524e+01,   2.305315e+01
  5.634538e+04,   7.617398e+00,   1.014398e+03,   9.119876e+01,   6.321695e-03,   1.346026e+01,   2.335372e+01
  5.872885e+04,   7.665756e+00,   1.045917e+03,   9.444674e+01,   6.363325e-03,   1.369942e+01,   2.365898e+01
  6.121313e+04,   7.714607e+00,   1.078447e+03,   9.781059e+01,   6.404794e-03,   1.394281e+01,   2.396897e+01
  6.380250e+04,   7.763922e+00,   1.112013e+03,   1.012938e+02,   6.446099e-03,   1.419043e+01,   2.428373e+01
  6.650141e+04,   7.813696e+00,   1.146647e+03,   1.048999e+02,   6.487235e-03,   1.444232e+01,   2.460331e+01
  6.931448e+04,   7.863906e+00,   1.182375e+03,   1.086327e+02,   6.528198e-03,   1.469851e+01,   2.492776e+01
  7.224655e+04,   7.914557e+00,   1.219233e+03,   1.124959e+02,   6.568981e-03,   1.495904e+01,   2.525712e+01
  7.530265e+04,   7.965601e+00,   1.257246e+03,   1.164935e+02,   6.609585e-03,   1.522392e+01,   2.559144e+01
  7.848802e+04,   8.017081e+00,   1.296454e+03,   1.206295e+02,   6.649997e-03,   1.549324e+01,   2.593079e+01
  8.180814e+04,   8.068897e+00,   1.336880e+03,   1.249079e+02,   6.690224e-03,   1.576694e+01,   2.627520e+01
  8.526870e+04,   8.121133e+00,   1.378570e+03,   1.293332e+02,   6.730251e-03,   1.604518e+01,   2.662474e+01
  8.887565e+04,   8.173680e+00,   1.421549e+03,   1.339093e+02,   6.770084e-03,   1.632787e+01,   2.697947e+01
  9.263518e+04,   8.226589e+00,   1.465860e+03,   1.386411e+02,   6.809713e-03,   1.661514e+01,   2.733944e+01
  9.655373e+04,   8.279832e+00,   1.511540e+03,   1.435329e+02,   6.849134e-03,   1.690702e+01,   2.770471e+01
  1.006380e+05,   8.333348e+00,   1.558620e+03,   1.485894e+02,   6.888349e-03,   1.720347e+01,   2.807535e+01
  1.048951e+05,   8.387190e+00,   1.607149e+03,   1.538156e+02,   6.927347e-03,   1.750464e+01,   2.845142e+01
  1.093323e+05,   8.441282e+00,   1.657160e+03,   1.592163e+02,   6.966132e-03,   1.781049e+01,   2.883299e+01
  1.139572e+05,   8.495628e+00,   1.708697e+03,   1.647965e+02,   7.004698e-03,   1.812108e+01,   2.922012e+01
