P (GPa), T (K), S (J/K/kg),rho(kg/m^3), gamma, Cv/NKb, us(km/s), up(km/s) 
20.6143310703,167.308367043,2973.2761914,3205.39079887,0.610563982013,0.0,5.96007467534,0.910758965805
20.9474520868,173.101461496,2967.72389109,3214.47273219,0.613693588858,0.0,5.97713199287,0.922435362802
21.2802836184,179.263662579,2958.58013999,3223.5546655,0.616853493061,0.0,5.99418988831,0.9341117598
21.6140187546,185.550173288,2950.90320279,3232.63659882,0.620002659166,0.0,6.01124835418,0.945788156797
21.950428752,191.522365341,2943.57141165,3241.71853214,0.623217344897,0.0,6.02830738297,0.957464553795
22.2878529616,197.568065446,2935.59023815,3250.80046546,0.626451752739,0.0,6.0453669672,0.969140950792
22.6272279898,204.051896747,2928.50965841,3259.88239878,0.629684402574,0.0,6.06242709937,0.98081734779
22.9658789633,210.920130859,2923.12049911,3268.9643321,0.632926039719,0.0,6.07948777199,0.992493744787
23.3081404318,217.446386497,2916.92227599,3278.04626542,0.636162006977,0.0,6.09654897758,1.00417014178
23.6515908197,224.567277668,2911.90137461,3287.12819874,0.639392906935,0.0,6.11361070863,1.01584653878
23.9956408175,231.141141754,2903.4264707,3296.21013205,0.642654495759,0.0,6.13067295766,1.02752293578
24.3438846141,237.890989084,2899.64453749,3305.29206537,0.645967397637,0.0,6.14773571717,1.03919933278
24.6929589167,244.704910218,2896.39229782,3314.37399869,0.649254624062,0.0,6.16479897967,1.05087572977
25.0442229531,250.970082376,2890.71148257,3323.45593201,0.652679216798,0.0,6.18186273768,1.06255212677
25.3953847757,258.208180043,2882.94882423,3332.53786533,0.656088673687,0.0,6.19892698369,1.07422852377
25.7494037538,264.824260807,2874.85748259,3341.61979865,0.659501231139,0.0,6.21599171022,1.08590492077
26.108107962,271.689321895,2864.10659427,3350.70173197,0.662855082332,0.0,6.23305690977,1.09758131776
26.466292089,278.048977192,2859.36319857,3359.78366529,0.666275881141,0.0,6.25012257485,1.10925771476
26.8222733007,285.419420825,2855.33692335,3368.8655986,0.669726124301,0.0,6.26718869797,1.12093411176
27.180060119,292.987638781,2847.0881699,3377.94753192,0.673217126018,0.0,6.28425527164,1.13261050876
27.5410989225,300.198644509,2840.34617505,3387.02946524,0.676719413543,0.0,6.30132228837,1.14428690575
27.9039856695,307.316633517,2832.43869382,3396.11139856,0.680168451801,0.0,6.31838974066,1.15596330275
28.2705070738,314.191317976,2821.79532682,3405.19333188,0.683621360982,0.0,6.33545762102,1.16763969975
28.6402072747,321.652832916,2815.15588206,3414.2752652,0.687165405828,0.0,6.35252592196,1.17931609675
29.0102718505,328.983302838,2809.12328933,3423.35719852,0.690771224278,0.0,6.36959463599,1.19099249374
29.3830580352,335.965993719,2802.01096944,3432.43913184,0.694363424952,0.0,6.38666375561,1.20266889074
29.7598640517,342.841640832,2791.76607171,3441.52106516,0.697912448417,0.0,6.40373327334,1.21434528774
